2.651364429938510875e+04,2.179617188888348755e+04,3.310185669648088515e+04,6.626134904819997610e+04,9.472127685068968276e+04,1.352092415653638600e+05,1.298263283794734307e+05,1.372299383715796284e+05,9.749696957131339877e+04,7.908248839419966680e+04,8.602741606336797122e+04,2.449872200653541368e+05,2.578089556452317629e+05,1.905030941541737993e+05,1.129284988426878845e+05,7.819825448773844982e+04
2.425075742769174758e+04,2.290264052619821814e+04,2.930214513767571771e+04,3.906488868741316401e+04,7.443668781971423596e+04,1.194805649046152103e+05,1.637075974688431597e+05,1.430772607345952711e+05,1.150991648924615001e+05,8.572567598327367159e+04,9.585810569032852072e+04,6.896516798686170659e+04,1.459004385911115678e+05,1.182395952746161056e+05,5.690362935525234934e+04,4.470080244497207605e+04
2.821040203412848859e+04,2.936358546004649543e+04,2.735262501128613076e+04,3.869249666323372367e+04,6.039533887479321857e+04,1.105345549937590840e+05,1.948248838859708630e+05,1.627908133451486647e+05,1.498285272174518323e+05,7.538541261857468635e+04,8.234318070105514198e+04,7.457319223395087465e+04,8.317271421799727250e+04,1.649917835653179209e+05,8.045451599779387470e+04,4.546448156828820356e+04
4.407117014230300265e+04,3.125124992839170955e+04,2.872052482373063322e+04,4.126111595713492716e+04,6.190688466339746810e+04,7.879963196398205764e+04,1.753978198913784581e+05,2.043947177472473995e+05,1.895280939847879636e+05,1.333256241146184038e+05,9.083767376245706691e+04,7.449449449903676577e+04,5.664041747898303583e+04,2.200801154578003916e+05,5.809614244743065501e+04,9.335309272567108565e+04
4.653039087922014733e+04,3.707879515303971129e+04,3.517259623627091059e+04,3.645264328413722251e+04,5.070092828370697680e+04,6.719491538779184339e+04,1.123453956401994947e+05,1.820380058747394069e+05,1.655734929965180636e+05,1.750617517667972133e+05,1.325530217695175379e+05,7.290846180431594257e+04,6.065555144025433401e+04,1.232665426424941688e+05,1.036335356127269479e+05,9.349289936620074150e+04
4.750595744426661986e+04,3.897613695741137781e+04,4.117060594655145542e+04,3.886413383073246223e+04,3.329154182649790891e+04,6.911551090147031937e+04,1.010453082208490669e+05,1.944156811376361584e+05,1.957455114307863114e+05,1.477052186579495319e+05,1.650517855754652701e+05,9.244614842469799623e+04,7.008566269871534314e+04,5.958257322315060446e+04,9.376548017273699224e+04,4.662358009772629157e+04
4.155216957263176300e+04,3.271481478359178800e+04,3.629914967220823019e+04,3.702066997228199762e+04,3.206054387857234178e+04,6.218711481721604650e+04,6.850674853278958471e+04,1.827965646685376705e+05,1.680456923916807573e+05,1.578467232822838996e+05,1.646440416402327537e+05,1.003744173889348749e+05,6.672731504501843301e+04,5.157417031996714650e+04,5.439569569344729098e+04,4.871558890590822557e+04
3.896602619338144723e+04,3.531013510109949129e+04,3.723512019930832321e+04,3.697162949698113516e+04,3.350885019036841550e+04,4.219961804906727048e+04,6.892645290847499564e+04,1.255744788426894374e+05,1.594771133934481186e+05,1.456488142238581495e+05,1.754492248818472144e+05,9.163893241898409906e+04,8.864630124712703400e+04,5.744930120212573820e+04,5.659501868270328123e+04,6.254519980909996229e+04
4.456941008118510945e+04,3.545975485278019187e+04,3.972070855897038564e+04,3.132187702787719536e+04,3.535744756674630480e+04,4.871854939288199967e+04,6.136298852401138720e+04,1.236789473273242911e+05,1.685203370459834405e+05,1.265020250278163003e+05,1.610137904046775366e+05,1.116716655500112829e+05,1.181783093029822194e+05,7.355485413861038978e+04,7.172465198009547021e+04,5.828565753953083913e+04
4.718635303099434532e+04,4.759916729729343206e+04,4.345689656426853617e+04,3.336895015160772164e+04,4.093622835616520752e+04,5.167469830226570048e+04,5.672106049983003322e+04,9.499646729298692662e+04,2.168520714814520907e+05,1.029393308541185252e+05,1.126374471640672127e+05,1.399551759238497471e+05,1.013310352145518555e+05,7.096136320246341347e+04,7.714349777345397160e+04,7.227556277386061265e+04
4.712021697338607191e+04,4.415870545386509184e+04,4.755578626000654913e+04,3.645205238113336964e+04,5.092932052473272051e+04,4.459151697633693402e+04,5.352796312473388389e+04,5.358285055147053936e+04,2.215719606767538935e+05,1.588027605305869365e+05,1.127703590893191722e+05,1.423285288897472201e+05,1.150563670346409053e+05,7.200727342931163730e+04,1.042664681485187175e+05,7.511676758952911769e+04
4.070391687028409797e+04,5.244012234136809275e+04,5.373553583567618625e+04,4.876865683512615942e+04,5.963789543830669572e+04,5.206088908719243773e+04,4.668600696853595582e+04,5.770618893318239861e+04,1.671849360446377832e+05,1.768947467418472224e+05,1.101549802843168436e+05,1.254133851121135667e+05,1.225712307801625575e+05,7.014635254784305289e+04,1.171880380143996445e+05,5.567836507687080302e+04
4.944961198564554797e+04,5.960915772867646592e+04,5.494598409210495447e+04,5.898850882667696715e+04,6.313880453168851091e+04,6.474241773936119716e+04,7.143159283248064457e+04,6.595056080136816308e+04,1.424556594612360059e+05,1.645062323923576041e+05,1.235182764696569066e+05,1.227274538251986523e+05,1.204583085863620363e+05,6.907272024916535884e+04,8.074778304878229392e+04,7.550755440444350825e+04
5.246206284620887891e+04,5.130970319244512939e+04,7.090801401043788064e+04,5.499407940186496126e+04,4.571832856070759590e+04,7.753668192254321184e+04,9.354626995116611943e+04,7.107748671156862110e+04,1.127899608377261611e+05,1.537052621940734098e+05,1.165648204918178963e+05,1.153760525988634035e+05,1.312726973089214880e+05,7.069663306882718462e+04,8.486937162163249741e+04,9.725812793716300803e+04
5.391806493890126148e+04,4.666501363594533177e+04,7.451699726618119166e+04,4.823531169817561022e+04,5.009540074703886785e+04,7.430191176834222279e+04,1.151922908698317915e+05,1.102136651670260035e+05,9.548898867877168232e+04,1.472352491995210585e+05,9.897160240060658543e+04,1.379776918911484245e+05,1.110761151942563010e+05,6.931294728437403683e+04,7.012761261870413728e+04,9.693700957199878758e+04
5.926354710635192168e+04,4.891050187891899986e+04,7.032108086128412106e+04,5.306276615805112669e+04,5.908744512091183424e+04,5.619953967430137709e+04,9.956029939796314284e+04,7.757706848398140573e+04,1.120566833418882452e+05,1.219931770129537326e+05,9.081074481105031737e+04,1.322108555568143784e+05,8.043587294534518151e+04,7.664136134073240100e+04,8.105044151185445662e+04,1.045020186790847511e+05
6.703657892230716243e+04,6.845959226133198536e+04,8.015586368484541890e+04,5.933537545963413868e+04,6.924747548666989314e+04,6.965137347379738640e+04,8.879347298045275966e+04,7.069102328366722213e+04,8.885990287776518380e+04,1.311427685414705775e+05,1.096524229449740087e+05,1.065546891869625979e+05,7.436310819196705415e+04,8.124340606257074978e+04,9.469458899229686358e+04,9.939680306360163377e+04
7.000852816704686848e+04,6.424517995672079996e+04,9.098859513846039772e+04,5.716009508467723936e+04,6.907884275810858526e+04,7.459702182754597743e+04,8.755958915389486356e+04,8.274417648154610652e+04,7.123458731356830685e+04,1.172675415468686988e+05,1.171110351629254001e+05,1.062825255255392549e+05,7.898460875619055878e+04,8.454149220816983143e+04,7.413094139438521233e+04,8.836429571394454979e+04
8.362452852300051018e+04,8.104554556136995961e+04,9.291249286677676719e+04,6.984655025377857964e+04,7.736493104641725949e+04,8.748289336187837762e+04,7.916721949558360211e+04,8.501902235062026011e+04,7.400454697106966341e+04,8.866077443287095230e+04,1.433708764353823208e+05,1.019376597568576981e+05,9.476481380036904011e+04,8.725030705973149452e+04,7.690157029056265310e+04,8.053725193586762180e+04
8.914028510393282340e+04,9.084750435265776468e+04,7.839022669613308972e+04,8.457285746260188171e+04,6.405342010177561315e+04,8.645574370064830873e+04,7.654812414691680169e+04,7.956830125935946126e+04,6.760766932649564114e+04,9.089951124805778090e+04,1.618142121541742817e+05,1.199728694384347327e+05,1.049023168430477963e+05,8.379737512390878692e+04,6.953132279575923167e+04,8.161668635438305500e+04
8.625300385795431794e+04,9.061592748439432762e+04,8.374331549379984790e+04,7.261197929309841129e+04,6.350755357407919655e+04,8.141391170237859478e+04,8.417431738429830875e+04,7.811046711261448218e+04,8.002118609532322444e+04,9.760303182083896536e+04,1.444887533951912192e+05,1.260716271370160830e+05,1.286552423778865195e+05,1.204665090427518007e+05,9.805178828962829721e+04,8.531097033133897639e+04
8.781195688176958356e+04,7.524521759589895373e+04,8.142988650218988187e+04,8.192608198596703005e+04,8.819326909296731174e+04,8.106818996090743167e+04,8.321590779164436390e+04,7.269409333269548370e+04,8.882799342566770792e+04,9.593284140079734789e+04,1.242529036789864913e+05,9.784797246316207747e+04,1.244956326044769230e+05,1.284708526839191181e+05,1.154643167862453702e+05,1.330630795021438389e+05
8.365572445666133717e+04,6.400462686801237578e+04,8.135932346702297218e+04,7.553357880361778371e+04,1.030771989334939281e+05,8.918802971269286354e+04,8.518311448018166993e+04,7.767847509585734224e+04,9.831922154631461308e+04,9.587868867869146925e+04,1.276481805839587323e+05,9.174103676170462859e+04,1.049424883848887985e+05,9.270172325756815553e+04,1.102707135545420024e+05,1.340237837912308460e+05
