1.077943255870671419e+04,1.168088845841685725e+04,2.783013230402869522e+04,1.801995368858143775e+04,1.769061976838378541e+04,1.137654762871000821e+04,1.091801067670406155e+04,3.197528097833899665e+03,1.332321770344996912e+04,5.593352767909527756e+03,2.036941995685663642e+03,1.841873099969088344e+03,1.528493056068733495e+03,2.192716990135267679e+03,2.065756920591148173e+03,1.631903718638321379e+03
8.450619383193588874e+03,1.025754299909148176e+04,1.932191576056606937e+04,4.072173037177296646e+04,2.270994546127708963e+04,2.333354020562907317e+04,1.455624310529887407e+04,6.559556331090482672e+03,5.781399964260306660e+03,6.989039185448124954e+03,3.042447985984967090e+03,2.377853422501189925e+03,2.207952907307421356e+03,2.300631504681177830e+03,2.879645874620994618e+03,1.649529905929504594e+03
2.081666376722081259e+04,4.748501992429204256e+04,5.373830680388657493e+04,5.698221999411779689e+04,9.316060855714039644e+04,8.200018855670257472e+04,3.537180224357632687e+04,2.258160958408942679e+04,1.029560754507312959e+04,8.926325286151921318e+03,3.663719223883987070e+03,2.416028773726630789e+03,2.333617982788587597e+03,2.118517749204410848e+03,2.977398607716423612e+03,2.220135949319589145e+03
3.162531696775088130e+04,5.574475922127599915e+04,9.929469427908262878e+04,6.459490330663914938e+04,7.500927581615099916e+04,1.465734737232610350e+05,8.492583032393721805e+04,3.177989523414650466e+04,2.827979361856826654e+04,1.181395223015967349e+04,4.847861053809506302e+03,8.487653802300577809e+03,4.644988384637456875e+03,2.808265344874878792e+03,2.462500415321439505e+03,3.026990985552984966e+03
1.519776714474644177e+04,1.471698584958015454e+04,3.310489215433490608e+04,9.683593183898531424e+04,6.773442060963057156e+04,6.054186214824737544e+04,1.013762252130609268e+05,8.169195014069550962e+04,3.502372099176180200e+04,4.055152332034495339e+04,1.474149078313200334e+04,1.053801639197084478e+04,5.524681853395612961e+03,2.952131417734251499e+03,2.601920761748275254e+03,3.066805255677988953e+03
1.561315798293794251e+04,1.286332143281169374e+04,2.837030811988394635e+04,6.002510775861836737e+04,6.686515571289276704e+04,8.466187991582215182e+04,6.527521867135555658e+04,9.730320261579526414e+04,1.008004980301316100e+05,9.912954333891969873e+04,4.849552313849754137e+04,2.156941572416571580e+04,6.780055837944184532e+03,5.979148117609158362e+03,2.978126353627374556e+03,2.534613422204381095e+03
1.149398637937717831e+04,2.520404874920904331e+04,3.373964362187973893e+04,5.439963988629513187e+04,5.745112341847254720e+04,5.495214293073985027e+04,5.471648811031575315e+04,9.571779145237492048e+04,1.494293618001962604e+05,1.094065209046026284e+05,6.069303922868374502e+04,4.362533428113850096e+04,1.292632732212939300e+04,1.043868318396663017e+04,5.117609615513150857e+03,5.725522551074432158e+03
1.138765939455944317e+04,2.626162818675538438e+04,6.754960417857850553e+04,7.116295053721900331e+04,1.066701012135805213e+05,8.900299796170784975e+04,6.656291517415878479e+04,1.047489860580022214e+05,1.485616772566968284e+05,1.804664181626025238e+05,7.889025091532251099e+04,6.787965281250952103e+04,2.803324245154049640e+04,1.106136651754545710e+04,9.614302738767453775e+03,5.062334244187653894e+03
6.579641186008959266e+03,1.444738089742386910e+04,5.837304380293955182e+04,8.982290813822088239e+04,1.455211678207898512e+05,1.126917397870482673e+05,7.510775495584374585e+04,8.010130535233359842e+04,9.261379236141231377e+04,1.353370877777526039e+05,2.984851461907014018e+05,2.181713520327107690e+05,1.142014457028139877e+05,2.060225559072637770e+04,1.507997345056816812e+04,7.033958772609979860e+03
7.418605131849015379e+03,7.627279221187332041e+03,3.124331639136349986e+04,8.921685738605121151e+04,1.200443620145655732e+05,1.617732734222804138e+05,8.787402989409181464e+04,9.511064258168450033e+04,8.087750346063901088e+04,6.483822354156299843e+04,1.839233271918035171e+05,5.144908472428515088e+05,2.806766983397039585e+05,9.079661558051228349e+04,5.239267184166605875e+04,3.024298333295738121e+04
